,Date,Species,Block,Street,Trap,Latitude,Longitude,WnvPresent,month,day,day_of_year,week,Station,Tmax,Tmin,Tavg,Depart,Heat,Cool,PrecipTotal,DayLength_MPrec,DayLength_NearH,NightLength_MPrec,NightLength_NearH,Sunrise_hours,Sunset_hours,blended_Tmax,blended_Tmin,blended_Depart,blended_Heat,blended_Cool,blended_PrecipTotal
12479,2011-06-24,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12481,2011-06-24,CULEX RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12483,2011-06-24,CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12485,2011-06-24,CULEX RESTUANS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12487,2011-06-24,CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,41.723195,-87.64997,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12489,2011-06-24,CULEX RESTUANS,10, S VINCENNES,T089,41.723195,-87.64997,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12491,2011-06-24,CULEX RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12493,2011-06-24,CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12495,2011-06-24,CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12497,2011-06-24,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12499,2011-06-24,CULEX RESTUANS,25, S MILLARD AVE,T152,41.846075,-87.716277,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12501,2011-06-24,CULEX RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12503,2011-06-24,CULEX RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12505,2011-06-24,CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12507,2011-06-24,CULEX RESTUANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12509,2011-06-24,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12511,2011-06-24,CULEX RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12513,2011-06-24,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.777921,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12515,2011-06-24,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.777921,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12517,2011-06-24,CULEX RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.777921,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12519,2011-06-24,CULEX RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.777921,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12521,2011-06-24,CULEX SALINARIUS,70, N MOSELL AVE,T008,42.008314,-87.777921,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12523,2011-06-24,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12525,2011-06-24,CULEX RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12527,2011-06-24,CULEX RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12529,2011-06-24,CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,41.94016,-87.794896,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12531,2011-06-24,CULEX RESTUANS,33, N RUTHERFORD AVE,T144,41.94016,-87.794896,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12533,2011-06-24,CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12535,2011-06-24,CULEX RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12537,2011-06-24,CULEX RESTUANS,60, W MONTROSE DR,T017,41.960616,-87.777189,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12539,2011-06-24,CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,41.704336,-87.703736,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12541,2011-06-24,CULEX RESTUANS,33, W 104TH ST,T095,41.704336,-87.703736,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12543,2011-06-24,CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,41.911824,-87.726737,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12545,2011-06-24,CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12547,2011-06-24,CULEX RESTUANS,35, W 51ST ST,T062,41.800737,-87.71188,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12549,2011-06-24,CULEX RESTUANS,52, W 63RD ST,T065,41.778297,-87.752411,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12551,2011-06-24,CULEX RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12553,2011-06-24,CULEX RESTUANS,22, W 69TH ST,T069,41.768388,-87.678649,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12555,2011-06-24,CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12557,2011-06-24,CULEX RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12559,2011-06-24,CULEX RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.666343,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12561,2011-06-24,CULEX RESTUANS,64, S STONY ISLAND AVE,T077,41.778748,-87.586427,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12563,2011-06-24,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,41.754676,-87.612922,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12565,2011-06-24,CULEX RESTUANS,77, S EBERHART AVE,T080,41.754676,-87.612922,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12567,2011-06-24,CULEX PIPIENS/RESTUANS,40, S DEARBORN ST,T081,41.821582,-87.627796,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12569,2011-06-24,CULEX RESTUANS,50, S UNION AVE,T082,41.803423,-87.642984,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12571,2011-06-24,CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12573,2011-06-24,CULEX RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12575,2011-06-24,CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,41.776156,-87.778927,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12577,2011-06-24,CULEX RESTUANS,63, W 64TH ST,T155,41.776156,-87.778927,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12579,2011-06-24,CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,41.82561,-87.726549,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12581,2011-06-24,CULEX RESTUANS,37, S PULASKI RD,T063,41.82561,-87.726549,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12583,2011-06-24,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12585,2011-06-24,CULEX RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12587,2011-06-24,CULEX RESTUANS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12589,2011-06-24,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12591,2011-06-24,CULEX RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12593,2011-06-24,CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,41.704572,-87.565666,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12595,2011-06-24,CULEX RESTUANS,24, E 105TH ST,T128,41.704572,-87.565666,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12597,2011-06-24,CULEX RESTUANS,58, N PULASKI RD,T027,41.984809,-87.728492,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12599,2011-06-24,CULEX RESTUANS,40, E 130TH ST,T221,41.659112,-87.538693,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12601,2011-06-24,CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,41.992478,-87.862995,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12603,2011-06-24,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12605,2011-06-24,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12607,2011-06-24,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12609,2011-06-24,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12611,2011-06-24,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12613,2011-06-24,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12615,2011-06-24,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12617,2011-06-24,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12619,2011-06-24,CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12621,2011-06-24,CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12623,2011-06-24,CULEX RESTUANS,65, E 91ST PL,T227,41.728495,-87.600963,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12625,2011-06-24,CULEX RESTUANS,17, W ADDISON ST,T224,41.947227,-87.671457,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12627,2011-06-24,CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,41.793818,-87.654234,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12629,2011-06-24,CULEX RESTUANS,90, W GARFIELD BLVD,T226,41.793818,-87.654234,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12631,2011-06-24,CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,41.904194,-87.756155,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12633,2011-06-24,CULEX PIPIENS/RESTUANS,51, W 72ND ST,T035,41.763733,-87.742302,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12635,2011-06-24,CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,41.912563,-87.668055,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12637,2011-06-24,CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,41.776428,-87.627096,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12639,2011-06-24,CULEX RESTUANS,42, W 65TH ST,T235,41.776428,-87.627096,0,6,24,175,25,2,68,60,64.0,-7,1,0,0.0,15.2333333333,15.0,8.76666666667,9.0,4.28333333333,19.5166666667,68.0,60.0,-7.0,1.0,0.0,0.0
12641,2011-06-30,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,6,30,181,26,2,89,66,78.0,2,0,13,0.03,15.2,15.0,8.8,9.0,4.31666666667,19.5166666667,88.5,63.0,2.0,0.0,11.0,0.0175
12643,2011-06-30,CULEX RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,6,30,181,26,2,89,66,78.0,2,0,13,0.03,15.2,15.0,8.8,9.0,4.31666666667,19.5166666667,88.5,63.0,2.0,0.0,11.0,0.0175
12645,2011-06-30,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,0,6,30,181,26,2,89,66,78.0,2,0,13,0.03,15.2,15.0,8.8,9.0,4.31666666667,19.5166666667,88.5,63.0,2.0,0.0,11.0,0.0175
12647,2011-06-30,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,6,30,181,26,2,89,66,78.0,2,0,13,0.03,15.2,15.0,8.8,9.0,4.31666666667,19.5166666667,88.5,63.0,2.0,0.0,11.0,0.0175
12649,2011-06-30,CULEX RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,6,30,181,26,2,89,66,78.0,2,0,13,0.03,15.2,15.0,8.8,9.0,4.31666666667,19.5166666667,88.5,63.0,2.0,0.0,11.0,0.0175
12651,2011-06-30,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,6,30,181,26,2,89,66,78.0,2,0,13,0.03,15.2,15.0,8.8,9.0,4.31666666667,19.5166666667,88.5,63.0,2.0,0.0,11.0,0.0175
12653,2011-06-30,CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,0,6,30,181,26,2,89,66,78.0,2,0,13,0.03,15.2,15.0,8.8,9.0,4.31666666667,19.5166666667,88.5,63.0,2.0,0.0,11.0,0.0175
12655,2011-06-30,CULEX RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,0,6,30,181,26,2,89,66,78.0,2,0,13,0.03,15.2,15.0,8.8,9.0,4.31666666667,19.5166666667,88.5,63.0,2.0,0.0,11.0,0.0175
12657,2011-06-30,CULEX TERRITANS,17, W 95TH ST,T094,41.720848,-87.666014,0,6,30,181,26,2,89,66,78.0,2,0,13,0.03,15.2,15.0,8.8,9.0,4.31666666667,19.5166666667,88.5,63.0,2.0,0.0,11.0,0.0175
12659,2011-06-30,CULEX RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.687769,0,6,30,181,26,2,89,66,78.0,2,0,13,0.03,15.2,15.0,8.8,9.0,4.31666666667,19.5166666667,88.5,63.0,2.0,0.0,11.0,0.0175
12661,2011-06-30,CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,41.732984,-87.649642,0,6,30,181,26,2,89,66,78.0,2,0,13,0.03,15.2,15.0,8.8,9.0,4.31666666667,19.5166666667,88.5,63.0,2.0,0.0,11.0,0.0175
12663,2011-06-30,CULEX RESTUANS,89, S CARPENTER ST,T159,41.732984,-87.649642,0,6,30,181,26,2,89,66,78.0,2,0,13,0.03,15.2,15.0,8.8,9.0,4.31666666667,19.5166666667,88.5,63.0,2.0,0.0,11.0,0.0175
12665,2011-06-30,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,6,30,181,26,2,89,66,78.0,2,0,13,0.03,15.2,15.0,8.8,9.0,4.31666666667,19.5166666667,88.5,63.0,2.0,0.0,11.0,0.0175
12667,2011-06-30,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,6,30,181,26,2,89,66,78.0,2,0,13,0.03,15.2,15.0,8.8,9.0,4.31666666667,19.5166666667,88.5,63.0,2.0,0.0,11.0,0.0175
12669,2011-06-30,CULEX RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,6,30,181,26,2,89,66,78.0,2,0,13,0.03,15.2,15.0,8.8,9.0,4.31666666667,19.5166666667,88.5,63.0,2.0,0.0,11.0,0.0175
12671,2011-06-30,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,41.801498,-87.763416,0,6,30,181,26,2,89,66,78.0,2,0,13,0.03,15.2,15.0,8.8,9.0,4.31666666667,19.5166666667,88.5,63.0,2.0,0.0,11.0,0.0175
