,Date,Species,Block,Street,Trap,Latitude,Longitude,WnvPresent,month,day,day_of_year,week,Station,Tmax,Tmin,Tavg,Depart,Heat,Cool,PrecipTotal,DayLength_MPrec,DayLength_NearH,NightLength_MPrec,NightLength_NearH,Sunrise_hours,Sunset_hours,blended_Tmax,blended_Tmin,blended_Depart,blended_Heat,blended_Cool,blended_PrecipTotal
8158,2009-06-12,CULEX RESTUANS,72, N OKETO AVE,T016,42.011601,-87.811506,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8160,2009-06-12,CULEX RESTUANS,72, N OKETO AVE,T016,42.011601,-87.811506,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8162,2009-06-12,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8164,2009-06-12,CULEX RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8166,2009-06-12,CULEX PIPIENS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8168,2009-06-12,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,41.801498,-87.763416,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8170,2009-06-12,CULEX RESTUANS,50, S CENTRAL AVE,T031,41.801498,-87.763416,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8172,2009-06-12,CULEX RESTUANS,50, S CENTRAL AVE,T031,41.801498,-87.763416,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8174,2009-06-12,CULEX RESTUANS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8176,2009-06-12,CULEX RESTUANS,10, S VINCENNES,T089,41.723195,-87.64997,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8178,2009-06-12,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8180,2009-06-12,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8182,2009-06-12,CULEX RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8184,2009-06-12,CULEX RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8186,2009-06-12,CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,41.932094,-87.700117,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8188,2009-06-12,CULEX RESTUANS,28, N FRANCISCO AVE,T147,41.932094,-87.700117,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8190,2009-06-12,CULEX PIPIENS,28, N FRANCISCO AVE,T147,41.932094,-87.700117,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8192,2009-06-12,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8194,2009-06-12,CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8196,2009-06-12,CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,41.846075,-87.716277,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8198,2009-06-12,CULEX RESTUANS,25, S MILLARD AVE,T152,41.846075,-87.716277,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8200,2009-06-12,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8202,2009-06-12,CULEX RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8204,2009-06-12,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8206,2009-06-12,CULEX RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8208,2009-06-12,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.777921,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8210,2009-06-12,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.777921,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8212,2009-06-12,CULEX RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.777921,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8214,2009-06-12,CULEX RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.777921,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8216,2009-06-12,CULEX PIPIENS,70, N MOSELL AVE,T008,42.008314,-87.777921,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8218,2009-06-12,CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,41.991429,-87.747113,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8220,2009-06-12,CULEX RESTUANS,61, N LEMONT AVE,T012,41.991429,-87.747113,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8222,2009-06-12,CULEX PIPIENS,61, N LEMONT AVE,T012,41.991429,-87.747113,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8224,2009-06-12,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8226,2009-06-12,CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,42.010412,-87.66214,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8228,2009-06-12,CULEX PIPIENS,12, W GREENLEAF AVE,T018,42.010412,-87.66214,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8230,2009-06-12,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8232,2009-06-12,CULEX RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8234,2009-06-12,CULEX PIPIENS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8236,2009-06-12,CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,41.94016,-87.794896,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8238,2009-06-12,CULEX RESTUANS,33, N RUTHERFORD AVE,T144,41.94016,-87.794896,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8240,2009-06-12,CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8242,2009-06-12,CULEX RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8244,2009-06-12,CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,41.960616,-87.777189,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8246,2009-06-12,CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,41.704336,-87.703736,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8248,2009-06-12,CULEX RESTUANS,33, W 104TH ST,T095,41.704336,-87.703736,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8250,2009-06-12,CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8252,2009-06-12,CULEX RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8254,2009-06-12,CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,41.800737,-87.71188,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8256,2009-06-12,CULEX RESTUANS,35, W 51ST ST,T062,41.800737,-87.71188,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8258,2009-06-12,CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8260,2009-06-12,CULEX RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8262,2009-06-12,CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,41.768388,-87.678649,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8264,2009-06-12,CULEX RESTUANS,22, W 69TH ST,T069,41.768388,-87.678649,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8266,2009-06-12,CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8268,2009-06-12,CULEX RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8270,2009-06-12,CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.666343,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8272,2009-06-12,CULEX RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.666343,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8274,2009-06-12,CULEX PIPIENS,39, S ASHLAND AVE,T074,41.822536,-87.666343,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8276,2009-06-12,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,41.754676,-87.612922,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8278,2009-06-12,CULEX PIPIENS/RESTUANS,40, S DEARBORN ST,T081,41.821582,-87.627796,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8280,2009-06-12,CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,41.803423,-87.642984,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8282,2009-06-12,CULEX RESTUANS,79, S CHICAGO AVE,T083,41.754292,-87.590773,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8284,2009-06-12,CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,41.82561,-87.726549,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8286,2009-06-12,CULEX RESTUANS,37, S PULASKI RD,T063,41.82561,-87.726549,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8288,2009-06-12,CULEX PIPIENS,37, S PULASKI RD,T063,41.82561,-87.726549,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8290,2009-06-12,CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8292,2009-06-12,CULEX RESTUANS,91, W HIGGINS RD,T009,41.992478,-87.862995,0,6,12,163,24,1,74,49,62.0,-6,3,0,0.005,15.1833333333,15.0,8.81666666667,9.0,4.26666666667,19.45,73.0,49.5,-6.0,3.5,0.0,0.005
8294,2009-06-15,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8296,2009-06-15,CULEX RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8298,2009-06-15,CULEX PIPIENS,75, N OAKLEY AVE,T148,42.01743,-87.687769,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8300,2009-06-15,CULEX RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8302,2009-06-15,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8304,2009-06-15,CULEX RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8306,2009-06-15,CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8308,2009-06-15,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8310,2009-06-15,CULEX PIPIENS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8312,2009-06-15,CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,41.740641,-87.546587,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8314,2009-06-15,CULEX RESTUANS,13, S BRANDON,T209,41.740641,-87.546587,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8316,2009-06-15,CULEX PIPIENS,13, S BRANDON,T209,41.740641,-87.546587,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8318,2009-06-15,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8320,2009-06-15,CULEX RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8322,2009-06-15,CULEX PIPIENS,37, E 118TH ST,T212,41.680946,-87.535198,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8324,2009-06-15,CULEX RESTUANS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8326,2009-06-15,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8328,2009-06-15,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8330,2009-06-15,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8332,2009-06-15,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8334,2009-06-15,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8336,2009-06-15,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8338,2009-06-15,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8340,2009-06-15,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8342,2009-06-15,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8344,2009-06-15,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8346,2009-06-15,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8348,2009-06-15,CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8350,2009-06-15,CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8352,2009-06-15,CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
8354,2009-06-15,CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,6,15,166,25,1,81,53,67.0,-1,0,2,0.0,15.2,15.0,8.8,9.0,4.26666666667,19.4666666667,81.0,55.0,-1.0,0.0,3.0,0.0
