,Species,Block,Street,Trap,Latitude,Longitude,WnvPresent,month,day,day_of_year,week,Station,Tmax,Tmin,Tavg,Depart,Heat,Cool,PrecipTotal,DayLength_MPrec,DayLength_NearH,NightLength_MPrec,NightLength_NearH,Sunrise_hours,Sunset_hours,blended_Tmax,blended_Tmin,blended_Depart,blended_Heat,blended_Cool,blended_PrecipTotal
10797,CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,41.82561,-87.726549,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10798,CULEX PIPIENS,37, S PULASKI RD,T063,41.82561,-87.726549,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10799,CULEX PIPIENS,37, S PULASKI RD,T063,41.82561,-87.726549,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10800,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10801,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10802,CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10803,CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10804,CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10805,CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10806,CULEX RESTUANS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10807,CULEX RESTUANS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10808,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10809,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10810,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10811,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10812,CULEX PIPIENS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10813,CULEX PIPIENS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10814,CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,41.740641,-87.546587,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10815,CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,41.740641,-87.546587,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10816,CULEX RESTUANS,13, S BRANDON,T209,41.740641,-87.546587,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10817,CULEX RESTUANS,13, S BRANDON,T209,41.740641,-87.546587,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10818,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10819,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10820,CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,41.704572,-87.565666,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10821,CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,41.704572,-87.565666,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10822,CULEX PIPIENS,24, E 105TH ST,T128,41.704572,-87.565666,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10823,CULEX PIPIENS,24, E 105TH ST,T128,41.704572,-87.565666,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10824,CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10825,CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10826,CULEX PIPIENS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10827,CULEX PIPIENS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10828,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,41.659112,-87.538693,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10829,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,41.659112,-87.538693,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10830,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10831,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10832,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10833,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10834,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10835,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10836,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10837,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10838,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10839,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10840,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10841,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10842,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10843,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10844,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10845,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10846,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10847,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10848,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10849,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10850,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10851,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10852,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10853,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10854,CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10855,CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10856,CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10857,CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10858,CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10859,CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10860,CULEX SALINARIUS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10861,CULEX SALINARIUS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10862,CULEX PIPIENS/RESTUANS,10, W OHARE,T903,41.957799,-87.930995,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10863,CULEX PIPIENS/RESTUANS,10, W OHARE,T903,41.957799,-87.930995,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10864,CULEX PIPIENS,10, W OHARE,T903,41.957799,-87.930995,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10865,CULEX PIPIENS,10, W OHARE,T903,41.957799,-87.930995,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10866,CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,41.973845,-87.805059,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10867,CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,41.973845,-87.805059,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10868,CULEX RESTUANS,51, N MONT CLARE AVE,T223,41.973845,-87.805059,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10869,CULEX RESTUANS,51, N MONT CLARE AVE,T223,41.973845,-87.805059,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10870,CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10871,CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10872,CULEX RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10873,CULEX RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10874,CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,41.904194,-87.756155,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10875,CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,41.904194,-87.756155,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10876,CULEX RESTUANS,13, N LARAMIE AVE,T230,41.904194,-87.756155,0,8,13,225,33,1,86,60,73.0,0,0,8,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10877,CULEX RESTUANS,13, N LARAMIE AVE,T230,41.904194,-87.756155,0,8,13,225,33,2,86,63,75.0,0,0,10,0.0,13.9833333333,14.0,10.0166666667,10.0,4.95,18.9333333333,86.0,61.5,0.0,0.0,9.0,0.0
10878,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,8,25,237,35,1,83,59,71.0,1,0,6,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10879,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,8,25,237,35,2,82,61,72.0,1,0,7,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10880,CULEX RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,8,25,237,35,1,83,59,71.0,1,0,6,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10881,CULEX RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,8,25,237,35,2,82,61,72.0,1,0,7,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10882,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,0,8,25,237,35,1,83,59,71.0,1,0,6,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10883,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,0,8,25,237,35,2,82,61,72.0,1,0,7,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10884,CULEX TERRITANS,25, W GRAND AVE,T046,41.891118,-87.654491,0,8,25,237,35,1,83,59,71.0,1,0,6,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10885,CULEX TERRITANS,25, W GRAND AVE,T046,41.891118,-87.654491,0,8,25,237,35,2,82,61,72.0,1,0,7,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10886,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,8,25,237,35,1,83,59,71.0,1,0,6,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10887,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,8,25,237,35,2,82,61,72.0,1,0,7,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10888,CULEX RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,8,25,237,35,1,83,59,71.0,1,0,6,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10889,CULEX RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,8,25,237,35,2,82,61,72.0,1,0,7,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10890,CULEX PIPIENS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,8,25,237,35,1,83,59,71.0,1,0,6,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10891,CULEX PIPIENS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,8,25,237,35,2,82,61,72.0,1,0,7,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10892,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,8,25,237,35,1,83,59,71.0,1,0,6,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10893,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,8,25,237,35,2,82,61,72.0,1,0,7,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10894,CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,0,8,25,237,35,1,83,59,71.0,1,0,6,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10895,CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,0,8,25,237,35,2,82,61,72.0,1,0,7,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10896,CULEX RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,0,8,25,237,35,1,83,59,71.0,1,0,6,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10897,CULEX RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,0,8,25,237,35,2,82,61,72.0,1,0,7,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10898,CULEX RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.687769,0,8,25,237,35,1,83,59,71.0,1,0,6,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10899,CULEX RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.687769,0,8,25,237,35,2,82,61,72.0,1,0,7,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10900,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,8,25,237,35,1,83,59,71.0,1,0,6,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
10901,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,8,25,237,35,2,82,61,72.0,1,0,7,0.0,13.4833333333,13.0,10.5166666667,11.0,5.16666666667,18.65,82.5,60.0,1.0,0.0,6.5,0.0
